trace_id,case_id,c3_case_id,physics_decision,final_status,dispatch,trace_json
trace:C3-ef4_anchor-S20260830,ef4_anchor,C3-ef4_anchor-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-ef4_anchor-S20260830"", ""case_id"": ""ef4_anchor"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 26, ""case_id"": ""ef4_anchor"", ""grade"": ""B"", ""source_case_index"": 26, ""source_i08_case_id"": ""I08-ef4_anchor-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY"", ""legacy_value_transfer"": false, ""source_stationarity"": ""reference_only""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-ef4_anchor-S20260830""}"
trace:C3-ef5_anchor-S20260830,ef5_anchor,C3-ef5_anchor-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-ef5_anchor-S20260830"", ""case_id"": ""ef5_anchor"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 27, ""case_id"": ""ef5_anchor"", ""grade"": ""B"", ""source_case_index"": 27, ""source_i08_case_id"": ""I08-ef5_anchor-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY"", ""legacy_value_transfer"": false, ""source_stationarity"": ""reference_only""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-ef5_anchor-S20260830""}"
trace:C3-funing_2016_ef4-S20260830,funing_2016_ef4,C3-funing_2016_ef4-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-funing_2016_ef4-S20260830"", ""case_id"": ""funing_2016_ef4"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 28, ""case_id"": ""funing_2016_ef4"", ""grade"": ""A"", ""source_case_index"": 28, ""source_i08_case_id"": ""I08-funing_2016_ef4-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY"", ""legacy_value_transfer"": false, ""source_stationarity"": ""reference_only""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-funing_2016_ef4-S20260830""}"
trace:C3-bridge_creek_1999_ref-S20260830,bridge_creek_1999_ref,C3-bridge_creek_1999_ref-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-bridge_creek_1999_ref-S20260830"", ""case_id"": ""bridge_creek_1999_ref"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 29, ""case_id"": ""bridge_creek_1999_ref"", ""grade"": ""C"", ""source_case_index"": 29, ""source_i08_case_id"": ""I08-bridge_creek_1999_ref-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY"", ""legacy_value_transfer"": false, ""source_stationarity"": ""reference_only""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-bridge_creek_1999_ref-S20260830""}"
trace:C3-dongfangzhixing_2015_downburst-S20260830,dongfangzhixing_2015_downburst,C3-dongfangzhixing_2015_downburst-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-dongfangzhixing_2015_downburst-S20260830"", ""case_id"": ""dongfangzhixing_2015_downburst"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 30, ""case_id"": ""dongfangzhixing_2015_downburst"", ""grade"": ""A"", ""source_case_index"": 30, ""source_i08_case_id"": ""I08-dongfangzhixing_2015_downburst-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY"", ""legacy_value_transfer"": false, ""source_stationarity"": ""reference_only""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-dongfangzhixing_2015_downburst-S20260830""}"
trace:C3-andrews_afb_1983_microburst-S20260830,andrews_afb_1983_microburst,C3-andrews_afb_1983_microburst-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-andrews_afb_1983_microburst-S20260830"", ""case_id"": ""andrews_afb_1983_microburst"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 31, ""case_id"": ""andrews_afb_1983_microburst"", ""grade"": ""C"", ""source_case_index"": 31, ""source_i08_case_id"": ""I08-andrews_afb_1983_microburst-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY"", ""legacy_value_transfer"": false, ""source_stationarity"": ""reference_only""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-andrews_afb_1983_microburst-S20260830""}"
trace:C3-midwest_derecho_2020-S20260830,midwest_derecho_2020,C3-midwest_derecho_2020-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-midwest_derecho_2020-S20260830"", ""case_id"": ""midwest_derecho_2020"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 32, ""case_id"": ""midwest_derecho_2020"", ""grade"": ""C"", ""source_case_index"": 32, ""source_i08_case_id"": ""I08-midwest_derecho_2020-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY"", ""legacy_value_transfer"": false, ""source_stationarity"": ""reference_only""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-midwest_derecho_2020-S20260830""}"
trace:C3-great_storm_1987-S20260830,great_storm_1987,C3-great_storm_1987-S20260830,AWAITING_C3_CASE_RESPONSE,NOT_ARMED,false,"{""c3_case_id"": ""C3-great_storm_1987-S20260830"", ""case_id"": ""great_storm_1987"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 33, ""case_id"": ""great_storm_1987"", ""grade"": ""C"", ""source_case_index"": 33, ""source_i08_case_id"": ""I08-great_storm_1987-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""AWAITING_C3_CASE_RESPONSE"", ""facts"": {""c3_layer"": ""L3"", ""c3_stationary_eligible"": true, ""claim"": ""needs_recheck"", ""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""AWAITING_C3_CASE_RESPONSE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""AWAITING_C3_CASE_RESPONSE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-great_storm_1987-S20260830""}"
trace:C3-lothar_1999-S20260830,lothar_1999,C3-lothar_1999-S20260830,AWAITING_C3_CASE_RESPONSE,NOT_ARMED,false,"{""c3_case_id"": ""C3-lothar_1999-S20260830"", ""case_id"": ""lothar_1999"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 34, ""case_id"": ""lothar_1999"", ""grade"": ""C"", ""source_case_index"": 34, ""source_i08_case_id"": ""I08-lothar_1999-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""AWAITING_C3_CASE_RESPONSE"", ""facts"": {""c3_layer"": ""L3"", ""c3_stationary_eligible"": true, ""claim"": ""needs_recheck"", ""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""AWAITING_C3_CASE_RESPONSE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""AWAITING_C3_CASE_RESPONSE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-lothar_1999-S20260830""}"
trace:C3-bora_adriatic-S20260830,bora_adriatic,C3-bora_adriatic-S20260830,AWAITING_C3_CASE_RESPONSE,NOT_ARMED,false,"{""c3_case_id"": ""C3-bora_adriatic-S20260830"", ""case_id"": ""bora_adriatic"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 35, ""case_id"": ""bora_adriatic"", ""grade"": ""C"", ""source_case_index"": 35, ""source_i08_case_id"": ""I08-bora_adriatic-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""AWAITING_C3_CASE_RESPONSE"", ""facts"": {""c3_layer"": ""L3"", ""c3_stationary_eligible"": true, ""claim"": ""needs_recheck"", ""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""AWAITING_C3_CASE_RESPONSE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""AWAITING_C3_CASE_RESPONSE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-bora_adriatic-S20260830""}"
trace:C3-mistral_strong-S20260830,mistral_strong,C3-mistral_strong-S20260830,AWAITING_C3_CASE_RESPONSE,NOT_ARMED,false,"{""c3_case_id"": ""C3-mistral_strong-S20260830"", ""case_id"": ""mistral_strong"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 36, ""case_id"": ""mistral_strong"", ""grade"": ""C"", ""source_case_index"": 36, ""source_i08_case_id"": ""I08-mistral_strong-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""AWAITING_C3_CASE_RESPONSE"", ""facts"": {""c3_layer"": ""L3"", ""c3_stationary_eligible"": true, ""claim"": ""needs_recheck"", ""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""AWAITING_C3_CASE_RESPONSE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""AWAITING_C3_CASE_RESPONSE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-mistral_strong-S20260830""}"
trace:C3-patagonia_westerlies-S20260830,patagonia_westerlies,C3-patagonia_westerlies-S20260830,AWAITING_C3_CASE_RESPONSE,NOT_ARMED,false,"{""c3_case_id"": ""C3-patagonia_westerlies-S20260830"", ""case_id"": ""patagonia_westerlies"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 37, ""case_id"": ""patagonia_westerlies"", ""grade"": ""C"", ""source_case_index"": 37, ""source_i08_case_id"": ""I08-patagonia_westerlies-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""AWAITING_C3_CASE_RESPONSE"", ""facts"": {""c3_layer"": ""L3"", ""c3_stationary_eligible"": true, ""claim"": ""needs_recheck"", ""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""AWAITING_C3_CASE_RESPONSE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""AWAITING_C3_CASE_RESPONSE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-patagonia_westerlies-S20260830""}"
trace:C3-xinjiang_baili_fengqu-S20260830,xinjiang_baili_fengqu,C3-xinjiang_baili_fengqu-S20260830,AWAITING_C3_CASE_RESPONSE,NOT_ARMED,false,"{""c3_case_id"": ""C3-xinjiang_baili_fengqu-S20260830"", ""case_id"": ""xinjiang_baili_fengqu"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 38, ""case_id"": ""xinjiang_baili_fengqu"", ""grade"": ""A"", ""source_case_index"": 38, ""source_i08_case_id"": ""I08-xinjiang_baili_fengqu-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""AWAITING_C3_CASE_RESPONSE"", ""facts"": {""c3_layer"": ""L3"", ""c3_stationary_eligible"": true, ""claim"": ""offsite_reference"", ""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""AWAITING_C3_CASE_RESPONSE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""AWAITING_C3_CASE_RESPONSE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-xinjiang_baili_fengqu-S20260830""}"
trace:C3-cape_denison_katabatic-S20260830,cape_denison_katabatic,C3-cape_denison_katabatic-S20260830,REFERENCE_ONLY_C3_ENVELOPE,NOT_ARMED,false,"{""c3_case_id"": ""C3-cape_denison_katabatic-S20260830"", ""case_id"": ""cape_denison_katabatic"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 39, ""case_id"": ""cape_denison_katabatic"", ""grade"": ""C"", ""source_case_index"": 39, ""source_i08_case_id"": ""I08-cape_denison_katabatic-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""REFERENCE_ONLY_C3_ENVELOPE"", ""facts"": {""c3_layer"": ""L4"", ""c3_stationary_eligible"": false, ""claim"": ""envelope_only"", ""classification_disposition"": ""C3_ENVELOPE_ONLY_RECLASSIFIED"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""REFERENCE_ONLY_C3_ENVELOPE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""REFERENCE_ONLY_C3_ENVELOPE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-cape_denison_katabatic-S20260830""}"
trace:C3-thule_1972_gust-S20260830,thule_1972_gust,C3-thule_1972_gust-S20260830,AWAITING_C3_CASE_RESPONSE,NOT_ARMED,false,"{""c3_case_id"": ""C3-thule_1972_gust-S20260830"", ""case_id"": ""thule_1972_gust"", ""dispatch"": false, ""final_status"": ""NOT_ARMED"", ""steps"": [{""agent"": ""AuthorityAgent"", ""decision"": ""C3_CASE_AUTHORITY_CONFIRMED"", ""facts"": {""c3_order"": 40, ""case_id"": ""thule_1972_gust"", ""grade"": ""C"", ""source_case_index"": 40, ""source_i08_case_id"": ""I08-thule_1972_gust-S20260805""}, ""status"": ""PASS""}, {""agent"": ""SolverEvidenceAgent"", ""decision"": ""C3_MODAL_EVIDENCE_BOUND_CASE_RESPONSE_NOT_MATERIALIZED"", ""facts"": {""case_response"": ""NOT_MATERIALIZED"", ""deck_sha256"": ""667c504770b99d4a3c484a114e16bb7c048c883d3a004f3e10dd71536f33dc86"", ""modal_modes"": 14}, ""status"": ""MODAL_EVIDENCE_ONLY""}, {""agent"": ""PhysicsBoundaryAgent"", ""decision"": ""AWAITING_C3_CASE_RESPONSE"", ""facts"": {""c3_layer"": ""L3"", ""c3_stationary_eligible"": true, ""claim"": ""needs_recheck"", ""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE"", ""legacy_value_transfer"": false, ""source_stationarity"": ""stationary_ok""}, ""status"": ""AWAITING_C3_CASE_RESPONSE""}, {""agent"": ""WarningPolicyAgent"", ""decision"": ""NOT_ARMED"", ""facts"": {""c3_response"": ""NOT_MATERIALIZED"", ""dispatch"": false, ""physics_decision"": ""AWAITING_C3_CASE_RESPONSE""}, ""status"": ""NOT_ARMED""}], ""trace_id"": ""trace:C3-thule_1972_gust-S20260830""}"
